image,distortion,level,param,snr_db,stage,edge_iou,corner_ratio,orb_match_ratio,line_iou,line_count_ratio,det_precision,det_recall,det_f1,det_per_class
0000f77c-6257be58.jpg,none,-1,,inf,clean,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,"{'traffic light': {'tp': 2, 'fp': 0, 'fn': 0, 'precision': 1.0, 'recall': 1.0, 'f1': 1.0}, 'truck': {'tp': 0, 'fp': 1, 'fn': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'car': {'tp': 1, 'fp': 0, 'fn': 1, 'precision': 1.0, 'recall': 0.5, 'f1': 0.6666666666666666}}"
0000f77c-6257be58.jpg,compression,0,50.0,39.49847949450523,distorted,0.9293864798517384,1.0,0.886,0.671917500883522,1.0147299509001635,0.75,0.75,0.75,"{'traffic light': {'tp': 2, 'fp': 0, 'fn': 0, 'precision': 1.0, 'recall': 1.0, 'f1': 1.0}, 'truck': {'tp': 0, 'fp': 1, 'fn': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'car': {'tp': 1, 'fp': 0, 'fn': 1, 'precision': 1.0, 'recall': 0.5, 'f1': 0.6666666666666666}}"
0000f77c-6257be58.jpg,compression,0,50.0,32.856620659908,restored,0.6154900479718272,1.0,0.798,0.440357743719498,0.3911620294599018,0.75,0.75,0.75,"{'traffic light': {'tp': 2, 'fp': 0, 'fn': 0, 'precision': 1.0, 'recall': 1.0, 'f1': 1.0}, 'truck': {'tp': 0, 'fp': 1, 'fn': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'car': {'tp': 1, 'fp': 0, 'fn': 1, 'precision': 1.0, 'recall': 0.5, 'f1': 0.6666666666666666}}"
0000f77c-6257be58.jpg,compression,1,30.0,35.97385370986066,distorted,0.8847050460007294,1.0,0.878,0.6469393653594573,1.1440261865793782,0.75,0.75,0.75,"{'traffic light': {'tp': 2, 'fp': 0, 'fn': 0, 'precision': 1.0, 'recall': 1.0, 'f1': 1.0}, 'truck': {'tp': 0, 'fp': 1, 'fn': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'car': {'tp': 1, 'fp': 0, 'fn': 1, 'precision': 1.0, 'recall': 0.5, 'f1': 0.6666666666666666}}"
0000f77c-6257be58.jpg,compression,1,30.0,32.31226425246583,restored,0.6150872630894634,1.0,0.792,0.4273642113499533,0.3862520458265139,0.75,0.75,0.75,"{'traffic light': {'tp': 2, 'fp': 0, 'fn': 0, 'precision': 1.0, 'recall': 1.0, 'f1': 1.0}, 'truck': {'tp': 0, 'fp': 1, 'fn': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'car': {'tp': 1, 'fp': 0, 'fn': 1, 'precision': 1.0, 'recall': 0.5, 'f1': 0.6666666666666666}}"
0000f77c-6257be58.jpg,compression,2,15.0,31.32281856225317,distorted,0.814186156889835,1.0,0.794,0.6156429648333599,0.900163666121113,0.75,0.75,0.75,"{'traffic light': {'tp': 2, 'fp': 0, 'fn': 0, 'precision': 1.0, 'recall': 1.0, 'f1': 1.0}, 'truck': {'tp': 0, 'fp': 1, 'fn': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'car': {'tp': 1, 'fp': 0, 'fn': 1, 'precision': 1.0, 'recall': 0.5, 'f1': 0.6666666666666666}}"
0000f77c-6257be58.jpg,compression,2,15.0,30.57916691809401,restored,0.5929946763520573,1.0,0.74,0.414217725996047,0.3878887070376432,0.75,0.75,0.75,"{'traffic light': {'tp': 2, 'fp': 0, 'fn': 0, 'precision': 1.0, 'recall': 1.0, 'f1': 1.0}, 'truck': {'tp': 0, 'fp': 1, 'fn': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'car': {'tp': 1, 'fp': 0, 'fn': 1, 'precision': 1.0, 'recall': 0.5, 'f1': 0.6666666666666666}}"
0000f77c-6257be58.jpg,compression,3,8.0,27.97074301055648,distorted,0.7519121049935528,1.0,0.662,0.5840562802424091,0.97708674304419,0.0,0.0,0.0,"{'traffic light': {'tp': 0, 'fp': 0, 'fn': 2, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'car': {'tp': 0, 'fp': 0, 'fn': 2, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'truck': {'tp': 0, 'fp': 2, 'fn': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}"
0000f77c-6257be58.jpg,compression,3,8.0,28.37137789659436,restored,0.5870109762231142,1.0,0.66,0.4349872658789979,0.4206219312602291,0.3333333333333333,0.25,0.2857142857142857,"{'traffic light': {'tp': 0, 'fp': 0, 'fn': 2, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'car': {'tp': 1, 'fp': 0, 'fn': 1, 'precision': 1.0, 'recall': 0.5, 'f1': 0.6666666666666666}, 'truck': {'tp': 0, 'fp': 2, 'fn': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}"
0000f77c-6257be58.jpg,compression,4,3.0,22.96775117613888,distorted,0.5215654791097017,1.0,0.302,0.4434746835443038,1.199672667757774,0.0,0.0,0.0,"{'traffic light': {'tp': 0, 'fp': 0, 'fn': 2, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'car': {'tp': 0, 'fp': 0, 'fn': 2, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'truck': {'tp': 0, 'fp': 2, 'fn': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}"
0000f77c-6257be58.jpg,compression,4,3.0,23.59306105738936,restored,0.5541762509196226,1.0,0.326,0.4053198469574702,0.4713584288052373,0.0,0.0,0.0,"{'traffic light': {'tp': 0, 'fp': 0, 'fn': 2, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'car': {'tp': 0, 'fp': 0, 'fn': 2, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'truck': {'tp': 0, 'fp': 2, 'fn': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}"
0000f77c-6257be58.jpg,lowlight,0,-0.2,14.618756729020706,distorted,0.92151324667767,1.0,0.86,0.6630690167622811,0.867430441898527,0.8,1.0,0.888888888888889,"{'traffic light': {'tp': 2, 'fp': 0, 'fn': 0, 'precision': 1.0, 'recall': 1.0, 'f1': 1.0}, 'truck': {'tp': 0, 'fp': 1, 'fn': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'car': {'tp': 2, 'fp': 0, 'fn': 0, 'precision': 1.0, 'recall': 1.0, 'f1': 1.0}}"
0000f77c-6257be58.jpg,lowlight,0,-0.2,18.055766347641587,restored,0.4245877930139281,1.0,0.282,0.3621169974044239,3.8543371522094927,0.75,0.75,0.75,"{'traffic light': {'tp': 2, 'fp': 0, 'fn': 0, 'precision': 1.0, 'recall': 1.0, 'f1': 1.0}, 'truck': {'tp': 0, 'fp': 1, 'fn': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'car': {'tp': 1, 'fp': 0, 'fn': 1, 'precision': 1.0, 'recall': 0.5, 'f1': 0.6666666666666666}}"
0000f77c-6257be58.jpg,lowlight,1,-0.4,9.73248482478622,distorted,0.5410651099598381,1.0,0.266,0.4117728899188271,0.4304418985270049,1.0,0.5,0.6666666666666666,"{'traffic light': {'tp': 0, 'fp': 0, 'fn': 2, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'car': {'tp': 2, 'fp': 0, 'fn': 0, 'precision': 1.0, 'recall': 1.0, 'f1': 1.0}}"
0000f77c-6257be58.jpg,lowlight,1,-0.4,14.7793637271524,restored,0.3905663565592595,1.0,0.16,0.3285130448031404,3.2062193126022915,1.0,0.5,0.6666666666666666,"{'traffic light': {'tp': 0, 'fp': 0, 'fn': 2, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'car': {'tp': 2, 'fp': 0, 'fn': 0, 'precision': 1.0, 'recall': 1.0, 'f1': 1.0}}"
0000f77c-6257be58.jpg,lowlight,2,-0.6,7.765254936052928,distorted,0.3417993045692737,1.0,0.074,0.2918336807225696,0.2733224222585925,1.0,0.5,0.6666666666666666,"{'traffic light': {'tp': 2, 'fp': 0, 'fn': 0, 'precision': 1.0, 'recall': 1.0, 'f1': 1.0}, 'car': {'tp': 0, 'fp': 0, 'fn': 2, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}"
0000f77c-6257be58.jpg,lowlight,2,-0.6,10.513151924762408,restored,0.3935561844122155,1.0,0.076,0.3059248526230126,0.5237315875613748,0.0,0.0,0.0,"{'traffic light': {'tp': 0, 'fp': 0, 'fn': 2, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'car': {'tp': 0, 'fp': 0, 'fn': 2, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}"
0000f77c-6257be58.jpg,lowlight,3,-0.75,6.912241906496148,distorted,0.0557483774538815,1.0,0.012,0.0829774653439327,0.0572831423895253,1.0,0.5,0.6666666666666666,"{'traffic light': {'tp': 2, 'fp': 0, 'fn': 0, 'precision': 1.0, 'recall': 1.0, 'f1': 1.0}, 'car': {'tp': 0, 'fp': 0, 'fn': 2, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}"
0000f77c-6257be58.jpg,lowlight,3,-0.75,9.321315026556332,restored,0.2763978228599703,1.0,0.012,0.2284333690819044,0.4828150572831424,1.0,0.5,0.6666666666666666,"{'traffic light': {'tp': 2, 'fp': 0, 'fn': 0, 'precision': 1.0, 'recall': 1.0, 'f1': 1.0}, 'car': {'tp': 0, 'fp': 0, 'fn': 2, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}"
0000f77c-6257be58.jpg,lowlight,4,-0.9,6.413784720521273,distorted,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'traffic light': {'tp': 0, 'fp': 0, 'fn': 2, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'car': {'tp': 0, 'fp': 0, 'fn': 2, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}"
0000f77c-6257be58.jpg,lowlight,4,-0.9,7.933966924434181,restored,0.1201197027410885,1.0,0.0,0.108149605457306,0.2454991816693944,1.0,0.25,0.4,"{'traffic light': {'tp': 1, 'fp': 0, 'fn': 1, 'precision': 1.0, 'recall': 0.5, 'f1': 0.6666666666666666}, 'car': {'tp': 0, 'fp': 0, 'fn': 2, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}"
0000f77c-6257be58.jpg,motion_blur,0,5.0,33.06503738230548,distorted,0.7452317797145384,1.0,0.726,0.5408471948362742,0.546644844517185,0.75,0.75,0.75,"{'traffic light': {'tp': 2, 'fp': 0, 'fn': 0, 'precision': 1.0, 'recall': 1.0, 'f1': 1.0}, 'truck': {'tp': 0, 'fp': 1, 'fn': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'car': {'tp': 1, 'fp': 0, 'fn': 1, 'precision': 1.0, 'recall': 0.5, 'f1': 0.6666666666666666}}"
0000f77c-6257be58.jpg,motion_blur,1,9.0,29.29392358465394,distorted,0.5919448962020473,1.0,0.488,0.4496229369142018,0.4173486088379705,0.6666666666666666,1.0,0.8,"{'traffic light': {'tp': 2, 'fp': 0, 'fn': 0, 'precision': 1.0, 'recall': 1.0, 'f1': 1.0}, 'truck': {'tp': 0, 'fp': 1, 'fn': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'car': {'tp': 2, 'fp': 1, 'fn': 0, 'precision': 0.6666666666666666, 'recall': 1.0, 'f1': 0.8}}"
0000f77c-6257be58.jpg,motion_blur,2,15.0,26.66021113445504,distorted,0.4547822263851587,1.0,0.276,0.3632540517785729,0.3322422258592471,0.6666666666666666,0.5,0.5714285714285715,"{'traffic light': {'tp': 0, 'fp': 0, 'fn': 2, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'car': {'tp': 2, 'fp': 1, 'fn': 0, 'precision': 0.6666666666666666, 'recall': 1.0, 'f1': 0.8}}"
0000f77c-6257be58.jpg,motion_blur,3,21.0,25.02194014512892,distorted,0.3649997843102481,1.0,0.166,0.3416917701436919,0.337152209492635,0.6666666666666666,0.5,0.5714285714285715,"{'traffic light': {'tp': 0, 'fp': 0, 'fn': 2, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'car': {'tp': 2, 'fp': 1, 'fn': 0, 'precision': 0.6666666666666666, 'recall': 1.0, 'f1': 0.8}}"
0000f77c-6257be58.jpg,motion_blur,4,31.0,23.30962671195876,distorted,0.2790009890247064,1.0,0.068,0.2528435211987059,0.2618657937806874,0.6666666666666666,0.5,0.5714285714285715,"{'traffic light': {'tp': 0, 'fp': 0, 'fn': 2, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'car': {'tp': 2, 'fp': 1, 'fn': 0, 'precision': 0.6666666666666666, 'recall': 1.0, 'f1': 0.8}}"
0000f77c-62c2a288.jpg,none,-1,,inf,clean,1.0,1.0,1.0,1.0,1.0,,,,
0000f77c-62c2a288.jpg,compression,0,50.0,41.61438971183888,distorted,0.9145960712891896,1.0,0.868,0.7277858974471176,1.0197628458498025,,,,
0000f77c-62c2a288.jpg,compression,0,50.0,37.13692438991747,restored,0.6150495542381319,1.0,0.808,0.4387063810460979,0.4031620553359684,,,,
0000f77c-62c2a288.jpg,compression,1,30.0,38.26427035637091,distorted,0.8592573249072962,1.0,0.81,0.7080709838545147,1.007905138339921,,,,
0000f77c-62c2a288.jpg,compression,1,30.0,36.127169548983815,restored,0.5976454918957966,1.0,0.774,0.4336941813261163,0.3794466403162055,,,,
0000f77c-62c2a288.jpg,compression,2,15.0,34.422309681118,distorted,0.7938952786937987,1.0,0.75,0.6966149103284637,1.023715415019763,,,,
0000f77c-62c2a288.jpg,compression,2,15.0,34.090635967907886,restored,0.6063942124064796,1.0,0.688,0.405040504050405,0.391304347826087,,,,
0000f77c-62c2a288.jpg,compression,3,8.0,30.21895326228751,distorted,0.7182342954159593,1.0,0.542,0.6216187080189071,1.0869565217391304,,,,
0000f77c-62c2a288.jpg,compression,3,8.0,30.57326355025121,restored,0.5765949205997898,1.0,0.536,0.4204700050317747,0.4308300395256917,,,,
0000f77c-62c2a288.jpg,compression,4,3.0,24.243010203396864,distorted,0.4657591880590832,1.0,0.18,0.4227047881668541,1.608695652173913,,,,
0000f77c-62c2a288.jpg,compression,4,3.0,24.72022357868447,restored,0.5317822118402503,1.0,0.202,0.4095096716149348,0.5691699604743083,,,,
0000f77c-62c2a288.jpg,lowlight,0,-0.2,14.53112262918798,distorted,0.9209064426529368,1.0,0.868,0.7249953028120498,0.8774703557312253,,,,
0000f77c-62c2a288.jpg,lowlight,0,-0.2,15.954255660978076,restored,0.3489123721370978,1.0,0.146,0.3046306686651024,3.399209486166008,,,,
0000f77c-62c2a288.jpg,lowlight,1,-0.4,9.888705967964382,distorted,0.3827035080590545,1.0,0.186,0.2184277850996201,0.2292490118577075,,,,
0000f77c-62c2a288.jpg,lowlight,1,-0.4,14.641179118935618,restored,0.518774232796089,1.0,0.13,0.4492984883898007,1.4901185770750989,,,,
0000f77c-62c2a288.jpg,lowlight,2,-0.6,7.58212487391093,distorted,0.141657730829778,1.0,0.004,0.0613508727548697,0.0276679841897233,,,,
0000f77c-62c2a288.jpg,lowlight,2,-0.6,11.914147886987791,restored,0.2401476537023401,1.0,0.012,0.1179922876201163,0.3557312252964427,,,,
0000f77c-62c2a288.jpg,lowlight,3,-0.75,6.448676421153845,distorted,0.0637706997634312,0.7,0.0,0.0341157869131598,0.0197628458498023,,,,
0000f77c-62c2a288.jpg,lowlight,3,-0.75,9.691660619864624,restored,0.1337308256350421,1.0,0.0,0.0536721197354681,0.0316205533596837,,,,
0000f77c-62c2a288.jpg,lowlight,4,-0.9,5.929441492558844,distorted,0.0,0.805,0.0,0.0,0.0,,,,
0000f77c-62c2a288.jpg,lowlight,4,-0.9,7.251461598461029,restored,0.0708968450903934,1.0,0.0,0.0268530292259479,0.0237154150197628,,,,
0000f77c-62c2a288.jpg,motion_blur,0,5.0,38.88312513353799,distorted,0.78934781416269,1.0,0.71,0.6561224678226506,0.6600790513833992,,,,
0000f77c-62c2a288.jpg,motion_blur,1,9.0,34.1557649294959,distorted,0.5823259018440572,1.0,0.394,0.4952977768806598,0.4426877470355731,,,,
0000f77c-62c2a288.jpg,motion_blur,2,15.0,31.35521521478972,distorted,0.4175716122618777,1.0,0.182,0.3333394864600447,0.308300395256917,,,,
0000f77c-62c2a288.jpg,motion_blur,3,21.0,29.89738009201544,distorted,0.3504709405790182,1.0,0.062,0.2683644928602973,0.2806324110671936,,,,
0000f77c-62c2a288.jpg,motion_blur,4,31.0,28.54534878329219,distorted,0.2670581469931214,1.0,0.022,0.2622423209124643,0.2569169960474308,,,,
0000f77c-cb820c98.jpg,none,-1,,inf,clean,1.0,1.0,1.0,1.0,1.0,0.625,0.7142857142857143,0.6666666666666666,"{'car': {'tp': 5, 'fp': 3, 'fn': 2, 'precision': 0.625, 'recall': 0.7142857142857143, 'f1': 0.6666666666666666}}"
0000f77c-cb820c98.jpg,compression,0,50.0,42.383836682210784,distorted,0.9366687777074096,1.0,0.918,0.7099368542944507,1.105263157894737,0.625,0.7142857142857143,0.6666666666666666,"{'car': {'tp': 5, 'fp': 3, 'fn': 2, 'precision': 0.625, 'recall': 0.7142857142857143, 'f1': 0.6666666666666666}}"
0000f77c-cb820c98.jpg,compression,0,50.0,36.50695196364466,restored,0.6159576446393997,1.0,0.824,0.4820920642107024,0.4692982456140351,0.625,0.7142857142857143,0.6666666666666666,"{'car': {'tp': 5, 'fp': 3, 'fn': 2, 'precision': 0.625, 'recall': 0.7142857142857143, 'f1': 0.6666666666666666}}"
0000f77c-cb820c98.jpg,compression,1,30.0,38.72932503570528,distorted,0.8865524087354645,1.0,0.908,0.7152023734572959,1.25,0.6666666666666666,0.5714285714285714,0.6153846153846153,"{'car': {'tp': 4, 'fp': 2, 'fn': 3, 'precision': 0.6666666666666666, 'recall': 0.5714285714285714, 'f1': 0.6153846153846153}}"
0000f77c-cb820c98.jpg,compression,1,30.0,35.81589107964397,restored,0.6177563962387929,1.0,0.822,0.5060384120924072,0.5482456140350878,0.7142857142857143,0.7142857142857143,0.7142857142857143,"{'car': {'tp': 5, 'fp': 2, 'fn': 2, 'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1': 0.7142857142857143}}"
0000f77c-cb820c98.jpg,compression,2,15.0,34.62421891850993,distorted,0.806171571293331,1.0,0.83,0.6532827530619755,1.2105263157894737,0.1666666666666666,0.1428571428571428,0.1538461538461538,"{'car': {'tp': 1, 'fp': 4, 'fn': 6, 'precision': 0.2, 'recall': 0.14285714285714285, 'f1': 0.16666666666666666}, 'truck': {'tp': 0, 'fp': 1, 'fn': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}"
0000f77c-cb820c98.jpg,compression,2,15.0,34.002733489695494,restored,0.5689745150908933,1.0,0.784,0.4477474351984933,0.4561403508771929,0.2857142857142857,0.2857142857142857,0.2857142857142857,"{'car': {'tp': 2, 'fp': 4, 'fn': 5, 'precision': 0.3333333333333333, 'recall': 0.2857142857142857, 'f1': 0.30769230769230765}, 'truck': {'tp': 0, 'fp': 1, 'fn': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}"
0000f77c-cb820c98.jpg,compression,3,8.0,30.94121956917919,distorted,0.7570663449939686,1.0,0.712,0.6385236285959414,1.1535087719298245,0.0,0.0,0.0,"{'car': {'tp': 0, 'fp': 3, 'fn': 7, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}"
0000f77c-cb820c98.jpg,compression,3,8.0,31.402859446176443,restored,0.595719919829314,1.0,0.678,0.4731388949595693,0.4736842105263157,0.3333333333333333,0.2857142857142857,0.3076923076923076,"{'car': {'tp': 2, 'fp': 3, 'fn': 5, 'precision': 0.4, 'recall': 0.2857142857142857, 'f1': 0.3333333333333333}, 'truck': {'tp': 0, 'fp': 1, 'fn': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}"
0000f77c-cb820c98.jpg,compression,4,3.0,25.58823364569978,distorted,0.4178529480855062,1.0,0.326,0.3827853010242947,1.5921052631578947,0.0,0.0,0.0,"{'car': {'tp': 0, 'fp': 0, 'fn': 7, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}"
0000f77c-cb820c98.jpg,compression,4,3.0,26.294759618787094,restored,0.5019474920465019,1.0,0.338,0.423281912697519,0.6228070175438597,0.6666666666666666,0.2857142857142857,0.4,"{'car': {'tp': 2, 'fp': 1, 'fn': 5, 'precision': 0.6666666666666666, 'recall': 0.2857142857142857, 'f1': 0.4}}"
0000f77c-cb820c98.jpg,lowlight,0,-0.2,15.693209643239276,distorted,0.8708505656578919,1.0,0.832,0.686342428286155,0.8859649122807017,0.75,0.4285714285714285,0.5454545454545454,"{'car': {'tp': 3, 'fp': 1, 'fn': 4, 'precision': 0.75, 'recall': 0.42857142857142855, 'f1': 0.5454545454545454}}"
0000f77c-cb820c98.jpg,lowlight,0,-0.2,17.29662834443897,restored,0.3785061016735762,1.0,0.214,0.3589342845585261,2.793859649122807,0.6,0.4285714285714285,0.5,"{'car': {'tp': 3, 'fp': 2, 'fn': 4, 'precision': 0.6, 'recall': 0.42857142857142855, 'f1': 0.5}}"
0000f77c-cb820c98.jpg,lowlight,1,-0.4,12.382640700154518,distorted,0.5409889750027289,1.0,0.436,0.479064027346543,0.5570175438596491,0.0,0.0,0.0,"{'car': {'tp': 0, 'fp': 0, 'fn': 7, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}"
0000f77c-cb820c98.jpg,lowlight,1,-0.4,16.36074967691373,restored,0.5706946260350666,1.0,0.454,0.4662113366420307,1.105263157894737,0.0,0.0,0.0,"{'car': {'tp': 0, 'fp': 0, 'fn': 7, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}"
0000f77c-cb820c98.jpg,lowlight,2,-0.6,10.42051232509994,distorted,0.4049125539439956,1.0,0.202,0.3576955054531227,0.4078947368421052,0.0,0.0,0.0,"{'car': {'tp': 0, 'fp': 0, 'fn': 7, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'traffic light': {'tp': 0, 'fp': 2, 'fn': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}"
0000f77c-cb820c98.jpg,lowlight,2,-0.6,14.49903691801014,restored,0.4089587169382733,1.0,0.176,0.3432603899972626,0.7763157894736842,0.0,0.0,0.0,"{'car': {'tp': 0, 'fp': 0, 'fn': 7, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'traffic light': {'tp': 0, 'fp': 1, 'fn': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}"
0000f77c-cb820c98.jpg,lowlight,3,-0.75,9.153528614429248,distorted,0.3074192403265885,1.0,0.092,0.2884526536189287,0.3201754385964912,0.0,0.0,0.0,"{'car': {'tp': 0, 'fp': 0, 'fn': 7, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'traffic light': {'tp': 0, 'fp': 1, 'fn': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}"
0000f77c-cb820c98.jpg,lowlight,3,-0.75,13.244985889984434,restored,0.3125644694373274,1.0,0.06,0.2648549237520917,0.7982456140350878,0.0,0.0,0.0,"{'car': {'tp': 0, 'fp': 0, 'fn': 7, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'traffic light': {'tp': 0, 'fp': 1, 'fn': 0, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}"
0000f77c-cb820c98.jpg,lowlight,4,-0.9,8.172827801511783,distorted,0.0,1.0,0.016,0.0,0.0,0.0,0.0,0.0,"{'car': {'tp': 0, 'fp': 0, 'fn': 7, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}"
0000f77c-cb820c98.jpg,lowlight,4,-0.9,11.154395202881789,restored,0.2305006011139008,1.0,0.032,0.2414468325083025,0.9298245614035088,0.0,0.0,0.0,"{'car': {'tp': 0, 'fp': 0, 'fn': 7, 'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}"
0000f77c-cb820c98.jpg,motion_blur,0,5.0,36.06121943294515,distorted,0.7952401714218871,1.0,0.756,0.6386906042717211,0.7850877192982456,0.625,0.7142857142857143,0.6666666666666666,"{'car': {'tp': 5, 'fp': 3, 'fn': 2, 'precision': 0.625, 'recall': 0.7142857142857143, 'f1': 0.6666666666666666}}"
0000f77c-cb820c98.jpg,motion_blur,1,9.0,31.4005322394854,distorted,0.5974412072253091,1.0,0.542,0.4761690436674262,0.5526315789473685,0.625,0.7142857142857143,0.6666666666666666,"{'car': {'tp': 5, 'fp': 3, 'fn': 2, 'precision': 0.625, 'recall': 0.7142857142857143, 'f1': 0.6666666666666666}}"
0000f77c-cb820c98.jpg,motion_blur,2,15.0,28.29145093519374,distorted,0.4370099426077116,1.0,0.308,0.3885604941078397,0.4692982456140351,0.8,0.5714285714285714,0.6666666666666666,"{'car': {'tp': 4, 'fp': 1, 'fn': 3, 'precision': 0.8, 'recall': 0.5714285714285714, 'f1': 0.6666666666666666}}"
0000f77c-cb820c98.jpg,motion_blur,3,21.0,26.35322061287857,distorted,0.3323274851416513,1.0,0.156,0.3254854300330686,0.4210526315789473,0.6666666666666666,0.2857142857142857,0.4,"{'car': {'tp': 2, 'fp': 1, 'fn': 5, 'precision': 0.6666666666666666, 'recall': 0.2857142857142857, 'f1': 0.4}}"
0000f77c-cb820c98.jpg,motion_blur,4,31.0,24.44954817224726,distorted,0.2209495132396773,1.0,0.07,0.2402550914674353,0.2894736842105263,0.6666666666666666,0.2857142857142857,0.4,"{'car': {'tp': 2, 'fp': 1, 'fn': 5, 'precision': 0.6666666666666666, 'recall': 0.2857142857142857, 'f1': 0.4}}"
000d4f89-3bcbe37a.jpg,none,-1,,inf,clean,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.4444444444444445,"{'car': {'tp': 2, 'fp': 0, 'fn': 5, 'precision': 1.0, 'recall': 0.2857142857142857, 'f1': 0.4444444444444445}}"
000d4f89-3bcbe37a.jpg,compression,0,50.0,39.734983485985616,distorted,0.9468499227975556,1.0,0.896,0.7894526827638685,1.018,1.0,0.2857142857142857,0.4444444444444445,"{'car': {'tp': 2, 'fp': 0, 'fn': 5, 'precision': 1.0, 'recall': 0.2857142857142857, 'f1': 0.4444444444444445}}"
000d4f89-3bcbe37a.jpg,compression,0,50.0,35.18419391337481,restored,0.6989883926683508,1.0,0.82,0.5854099133908052,0.512,1.0,0.2857142857142857,0.4444444444444445,"{'car': {'tp': 2, 'fp': 0, 'fn': 5, 'precision': 1.0, 'recall': 0.2857142857142857, 'f1': 0.4444444444444445}}"
000d4f89-3bcbe37a.jpg,compression,1,30.0,36.5433057778086,distorted,0.903649787924805,1.0,0.852,0.7886958799671192,1.06,1.0,0.2857142857142857,0.4444444444444445,"{'car': {'tp': 2, 'fp': 0, 'fn': 5, 'precision': 1.0, 'recall': 0.2857142857142857, 'f1': 0.4444444444444445}}"
000d4f89-3bcbe37a.jpg,compression,1,30.0,34.35010729759944,restored,0.6915193953540069,1.0,0.816,0.5637128945500355,0.498,1.0,0.2857142857142857,0.4444444444444445,"{'car': {'tp': 2, 'fp': 0, 'fn': 5, 'precision': 1.0, 'recall': 0.2857142857142857, 'f1': 0.4444444444444445}}"
000d4f89-3bcbe37a.jpg,compression,2,15.0,33.17016785830626,distorted,0.8696285051830441,1.0,0.776,0.7467468014387834,0.986,1.0,0.1428571428571428,0.25,"{'car': {'tp': 1, 'fp': 0, 'fn': 6, 'precision': 1.0, 'recall': 0.14285714285714285, 'f1': 0.25}}"
