image,distortion,level,param,snr_db,model,precision,recall,f1
00e4cae5-c0582574.jpg,motion_blur,1,9.0,29.68408061130761,baseline,0.3333333333333333,0.3,0.3157894736842105
00e4cae5-c0582574.jpg,motion_blur,1,9.0,29.68408061130761,finetuned,0.21428571428571427,0.3,0.25
00e4cae5-c0582574.jpg,motion_blur,2,15.0,26.66867703277331,baseline,0.4,0.2,0.26666666666666666
00e4cae5-c0582574.jpg,motion_blur,2,15.0,26.66867703277331,finetuned,0.1,0.1,0.10000000000000002
00e4cae5-c0582574.jpg,motion_blur,3,21.0,25.162154862654656,baseline,0.0,0.0,0.0
00e4cae5-c0582574.jpg,motion_blur,3,21.0,25.162154862654656,finetuned,0.09090909090909091,0.1,0.09523809523809525
00e4cae5-c0582574.jpg,motion_blur,4,31.0,23.69651512870863,baseline,0.0,0.0,0.0
00e4cae5-c0582574.jpg,motion_blur,4,31.0,23.69651512870863,finetuned,0.0,0.0,0.0
00eb41b2-6bbff2ca.jpg,compression,0,50.0,41.788083635420406,baseline,0.6666666666666666,0.08695652173913043,0.15384615384615383
00eb41b2-6bbff2ca.jpg,compression,0,50.0,41.788083635420406,finetuned,0.4,0.08695652173913043,0.14285714285714285
00eb41b2-6bbff2ca.jpg,compression,1,30.0,38.01767623090318,baseline,0.6,0.13043478260869565,0.21428571428571427
00eb41b2-6bbff2ca.jpg,compression,1,30.0,38.01767623090318,finetuned,0.3333333333333333,0.08695652173913043,0.13793103448275862
00eb41b2-6bbff2ca.jpg,compression,2,15.0,34.27290032523042,baseline,0.2,0.043478260869565216,0.07142857142857142
00eb41b2-6bbff2ca.jpg,compression,2,15.0,34.27290032523042,finetuned,0.5,0.08695652173913043,0.14814814814814817
00eb41b2-6bbff2ca.jpg,compression,3,8.0,29.48667251200941,baseline,0.0,0.0,0.0
00eb41b2-6bbff2ca.jpg,compression,3,8.0,29.48667251200941,finetuned,0.5,0.08695652173913043,0.14814814814814817
00eb41b2-6bbff2ca.jpg,compression,4,3.0,24.734678163909315,baseline,0.0,0.0,0.0
00eb41b2-6bbff2ca.jpg,compression,4,3.0,24.734678163909315,finetuned,0.3333333333333333,0.043478260869565216,0.07692307692307691
00eb41b2-6bbff2ca.jpg,lowlight,0,-0.2,14.093566216503534,baseline,0.6,0.13043478260869565,0.21428571428571427
00eb41b2-6bbff2ca.jpg,lowlight,0,-0.2,14.093566216503534,finetuned,0.5,0.08695652173913043,0.14814814814814817
00eb41b2-6bbff2ca.jpg,lowlight,1,-0.4,8.887944865513838,baseline,1.0,0.043478260869565216,0.08333333333333333
00eb41b2-6bbff2ca.jpg,lowlight,1,-0.4,8.887944865513838,finetuned,0.0,0.0,0.0
00eb41b2-6bbff2ca.jpg,lowlight,2,-0.6,6.637821948707998,baseline,0.0,0.0,0.0
00eb41b2-6bbff2ca.jpg,lowlight,2,-0.6,6.637821948707998,finetuned,0.0,0.0,0.0
00eb41b2-6bbff2ca.jpg,lowlight,3,-0.75,5.554504057707792,baseline,0.0,0.0,0.0
00eb41b2-6bbff2ca.jpg,lowlight,3,-0.75,5.554504057707792,finetuned,0.0,0.0,0.0
00eb41b2-6bbff2ca.jpg,lowlight,4,-0.9,4.92632260800577,baseline,0.0,0.0,0.0
00eb41b2-6bbff2ca.jpg,lowlight,4,-0.9,4.92632260800577,finetuned,0.0,0.0,0.0
00eb41b2-6bbff2ca.jpg,motion_blur,0,5.0,38.21182519083034,baseline,0.6666666666666666,0.08695652173913043,0.15384615384615383
00eb41b2-6bbff2ca.jpg,motion_blur,0,5.0,38.21182519083034,finetuned,0.3333333333333333,0.043478260869565216,0.07692307692307691
00eb41b2-6bbff2ca.jpg,motion_blur,1,9.0,34.96275100334691,baseline,1.0,0.08695652173913043,0.16
00eb41b2-6bbff2ca.jpg,motion_blur,1,9.0,34.96275100334691,finetuned,0.6666666666666666,0.08695652173913043,0.15384615384615383
00eb41b2-6bbff2ca.jpg,motion_blur,2,15.0,32.85654096320165,baseline,0.5,0.043478260869565216,0.08
00eb41b2-6bbff2ca.jpg,motion_blur,2,15.0,32.85654096320165,finetuned,0.5,0.08695652173913043,0.14814814814814817
00eb41b2-6bbff2ca.jpg,motion_blur,3,21.0,31.554602451834764,baseline,0.5,0.043478260869565216,0.08
00eb41b2-6bbff2ca.jpg,motion_blur,3,21.0,31.554602451834764,finetuned,0.5,0.08695652173913043,0.14814814814814817
00eb41b2-6bbff2ca.jpg,motion_blur,4,31.0,30.147452859239124,baseline,0.5,0.043478260869565216,0.08
00eb41b2-6bbff2ca.jpg,motion_blur,4,31.0,30.147452859239124,finetuned,0.5,0.043478260869565216,0.08
00ecf963-bea6bf0f.jpg,compression,0,50.0,42.531155379536955,baseline,0.6666666666666666,0.36363636363636365,0.4705882352941177
00ecf963-bea6bf0f.jpg,compression,0,50.0,42.531155379536955,finetuned,0.5,0.45454545454545453,0.47619047619047616
00ecf963-bea6bf0f.jpg,compression,1,30.0,38.52639985292218,baseline,0.5714285714285714,0.36363636363636365,0.4444444444444444
00ecf963-bea6bf0f.jpg,compression,1,30.0,38.52639985292218,finetuned,0.42857142857142855,0.2727272727272727,0.33333333333333326
00ecf963-bea6bf0f.jpg,compression,2,15.0,34.21838245576233,baseline,0.6666666666666666,0.36363636363636365,0.4705882352941177
00ecf963-bea6bf0f.jpg,compression,2,15.0,34.21838245576233,finetuned,0.5,0.2727272727272727,0.3529411764705882
00ecf963-bea6bf0f.jpg,compression,3,8.0,30.11137246557455,baseline,0.4,0.18181818181818182,0.25000000000000006
00ecf963-bea6bf0f.jpg,compression,3,8.0,30.11137246557455,finetuned,0.5,0.2727272727272727,0.3529411764705882
00ecf963-bea6bf0f.jpg,compression,4,3.0,24.679084216580947,baseline,0.0,0.0,0.0
00ecf963-bea6bf0f.jpg,compression,4,3.0,24.679084216580947,finetuned,1.0,0.18181818181818182,0.3076923076923077
00ecf963-bea6bf0f.jpg,lowlight,0,-0.2,14.260037563441815,baseline,0.5714285714285714,0.36363636363636365,0.4444444444444444
00ecf963-bea6bf0f.jpg,lowlight,0,-0.2,14.260037563441815,finetuned,0.5,0.36363636363636365,0.4210526315789474
00ecf963-bea6bf0f.jpg,lowlight,1,-0.4,9.084809556441828,baseline,0.6666666666666666,0.36363636363636365,0.4705882352941177
00ecf963-bea6bf0f.jpg,lowlight,1,-0.4,9.084809556441828,finetuned,0.4444444444444444,0.36363636363636365,0.39999999999999997
00ecf963-bea6bf0f.jpg,lowlight,2,-0.6,6.718529723915641,baseline,0.6666666666666666,0.18181818181818182,0.28571428571428575
00ecf963-bea6bf0f.jpg,lowlight,2,-0.6,6.718529723915641,finetuned,0.6666666666666666,0.18181818181818182,0.28571428571428575
00ecf963-bea6bf0f.jpg,lowlight,3,-0.75,5.797403404649426,baseline,0.0,0.0,0.0
00ecf963-bea6bf0f.jpg,lowlight,3,-0.75,5.797403404649426,finetuned,0.0,0.0,0.0
00ecf963-bea6bf0f.jpg,lowlight,4,-0.9,5.302353450795839,baseline,0.0,0.0,0.0
00ecf963-bea6bf0f.jpg,lowlight,4,-0.9,5.302353450795839,finetuned,0.0,0.0,0.0
00ecf963-bea6bf0f.jpg,motion_blur,0,5.0,36.40589817548068,baseline,0.6666666666666666,0.36363636363636365,0.4705882352941177
00ecf963-bea6bf0f.jpg,motion_blur,0,5.0,36.40589817548068,finetuned,0.4444444444444444,0.36363636363636365,0.39999999999999997
00ecf963-bea6bf0f.jpg,motion_blur,1,9.0,32.357559831143426,baseline,0.8,0.36363636363636365,0.5000000000000001
